time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
460,0.08688885195146069,0.073,0.0,0.26165695088762747,53.14289411066301,52.27,46.251576532623034,60.034211688702982,y,4
461,0.07751693612349639,0.062,0.0,0.25228846668082783,47.83965161967126,46.53,40.964105105354534,54.715198133987982,y,3
462,0.08757848550713117,0.074,0.0,0.26234306334314733,44.105560884465035,45.867,37.246335198491572,50.964786570438498,y,3
463,0.09405280836169366,0.111,0.0,0.26916077245057568,45.301430943848686,50.267,38.381867983315225,52.220993904382148,y,3
464,0.10434606979774975,0.226,0.0,0.28139943045644533,46.854518261536555,50.667,39.88957118990384,53.819465333169269,y,3
465,0.08460240934244567,0.101,0.0,0.26017724734920195,49.95406078495387,53.0,42.920249426512129,56.987872143395606,y,5
466,0.07971408395975477,0.058,0.0,0.25535316433884692,47.991129579474034,47.133,40.962892979199424,55.019366179748644,y,4
467,0.08280541441734493,0.065,0.0,0.25838984896789502,45.84575367936702,45.67,38.867299919546873,52.82420743918717,y,4
468,0.08218653292517379,0.085,0.0,0.2577649782808849,44.14041522598825,44.921,37.170997301560945,51.109833150415554,y,4
469,0.07908823194213681,0.082,0.0,0.25470847718818401,38.95984962601017,38.669,31.932516802281718,45.987182449738619,y,3
470,0.15927561076026164,0.087,0.0,0.39841248322040901,35.81424694553593,38.264,28.787072368616833,42.841421522455022,g,4
471,0.1382905726362208,0.091,0.0,0.37782219555968666,34.04820781007413,37.6,27.019671231586194,41.076744388562069,g,5
472,0.09605674319181398,0.07,0.0,0.33537416230648875,30.025872540412166,32.4,22.998995445773502,37.05274963505083,g,5
473,0.09836473070619396,0.061,0.0,0.33759329157154044,30.957471061884576,36.133,23.864362529540628,38.050579594228523,g,5
474,0.08048694699887227,0.051,0.0,0.31911050142265296,29.43634566682104,31.867,22.341931554992875,36.530759778649205,g,5
475,0.08622790244815562,0.055,0.0,0.32124015221646268,27.02303294899957,28.733,19.974287048281148,34.071778849717994,g,5
476,0.07746486835975447,0.054,0.0,0.3107993593102536,24.839087385037825,26.733,17.818921051640057,31.859253718435593,g,4
477,0.0696465309428029,0.059,0.0,0.3019686722541336,22.501072665106733,24.268,15.482034828159478,29.520110502053988,g,4
478,0.06774825374686008,0.058,0.0,0.29972554649951688,20.873455265061523,22.998,13.86134748842009,27.885563041702955,g,3
